,Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area
267,267,10209,Redhill Stn,1.28954631749853,103.816728854507,Tiong Bahru Rd,BUKIT MERAH
268,268,10211,Porsche Ctr S'pore,1.2907549999730301,103.81144166700754,Leng Kee Rd,BUKIT MERAH
269,269,10219,Opp Motor Image,1.29089526651849,103.81191424883257,Leng Kee Rd,BUKIT MERAH
270,270,10221,Ganges Ctr,1.29032906602668,103.83111793441608,Ganges Ave,BUKIT MERAH
271,271,10229,Opp Harvest Mansions,1.2905213784016398,103.83178189529585,Ganges Ave,BUKIT MERAH
272,272,10231,Blk 51 CP,1.29041850946952,103.82788100149521,Ganges Ave,BUKIT MERAH
273,273,10239,Blk 79,1.2906068883948798,103.82865297447871,Ganges Ave,BUKIT MERAH
274,274,10241,Gan Eng Seng Sec Sch,1.2906166672167,103.82362326803131,Alexandra Rd,BUKIT MERAH
275,275,10249,Opp Gan Eng Seng Sec Sch,1.2908813889967101,103.82407777797806,Alexandra Rd,BUKIT MERAH
276,276,10261,Delta Sports Hall,1.2909033584269198,103.82047232884216,Alexandra Rd,BUKIT MERAH
277,277,10269,Opp Delta Sports Hall,1.29125331927458,103.82057583280772,Alexandra Rd,BUKIT MERAH
278,278,10271,Opp Tanglin View,1.2911599999760701,103.81757666701351,Alexandra Rd,BUKIT MERAH
279,279,10279,Tanglin View,1.29151373164978,103.81757660887743,Alexandra Rd,BUKIT MERAH
280,280,10281,SIS Bldg,1.29153833298318,103.81445166697796,Alexandra Rd,BUKIT MERAH
281,281,10289,Opp SIS Bldg,1.2918699745378002,103.81440639448375,Alexandra Rd,QUEENSTOWN
282,282,10291,Bef Dawson Rd,1.2921585527385802,103.81065866068087,Alexandra Rd,BUKIT MERAH
283,283,10299,Aft Dawson Rd,1.29233498466278,103.81146486767658,Alexandra Rd,QUEENSTOWN
284,284,10321,Aft Margaret Dr,1.29428332949691,103.81587839882769,Tanglin Rd,QUEENSTOWN
285,285,10329,Crescent Girls' Sch,1.2936467128326201,103.81597460107542,Tanglin Rd,BUKIT MERAH
286,286,10331,Bef Bt Merah Ctrl,1.28136306628839,103.81834423228644,Henderson Rd,BUKIT MERAH
287,287,10339,Aft Bt Merah Ctrl,1.28115835063292,103.81857250844853,Henderson Rd,BUKIT MERAH
288,288,10341,Opp Blk 116,1.28484639603431,103.82059301467888,Henderson Rd,BUKIT MERAH
289,289,10349,Blk 116,1.2849833405097,103.82104149555396,Henderson Rd,BUKIT MERAH
290,290,10351,Bef Tiong Bahru Rd,1.28675501760897,103.82204990181913,Henderson Rd,BUKIT MERAH
291,291,10359,Aft Tiong Bahru Rd,1.2872383332436201,103.82259298997768,Henderson Rd,BUKIT MERAH
292,292,10361,Cendex Ctr,1.2803809206006498,103.82353025808793,Lower Delta Rd,BUKIT MERAH
293,293,10369,Opp Cendex Ctr,1.28037471151153,103.82387343933006,Lower Delta Rd,BUKIT MERAH
294,294,10371,Blk 129,1.28365072319387,103.824502653383,Lower Delta Rd,BUKIT MERAH
295,295,10379,Blk 25B,1.28373603376667,103.82489520929731,Lower Delta Rd,BUKIT MERAH
296,296,10381,Opp Blk 48,1.2890697218660199,103.82559411728037,Lower Delta Rd,BUKIT MERAH
297,297,10389,Blk 48,1.28875832991208,103.82573455047121,Lower Delta Rd,BUKIT MERAH
298,298,10391,Opp Melati Blk 2,1.27627105343758,103.83125639366129,Kg Bahru Rd,BUKIT MERAH
299,299,10399,Melati Blk 2,1.2758816629268301,103.83019454205221,Kg Bahru Rd,BUKIT MERAH
300,300,10401,Shriro Hse,1.28816729863,103.81167850401884,Hoy Fatt Rd,BUKIT MERAH
301,301,10409,Blk 50,1.2878822183063798,103.81099317775706,Hoy Fatt Rd,BUKIT MERAH
302,302,10411,Opp Blk 53,1.28912979528004,103.81280840030114,Hoy Fatt Rd,BUKIT MERAH
303,303,10419,Blk 52,1.28842024220748,103.81257549749508,Hoy Fatt Rd,BUKIT MERAH
304,304,10421,Blk 63B,1.2889706156154,103.81503540991777,Lengkok Bahru,BUKIT MERAH
305,305,10429,Blk 54,1.2892779060127,103.814048054222,Lengkok Bahru,BUKIT MERAH
306,306,10431,ENABLING VILLAGE,1.28708384358883,103.81399869917513,Lengkok Bahru,BUKIT MERAH
307,307,10439,OPP ENABLING VILLAGE,1.28747956947939,103.81418936580334,Lengkok Bahru,BUKIT MERAH
308,308,10441,Opp Blk 44,1.28656898930199,103.8116061687213,Lengkok Bahru,BUKIT MERAH
309,309,10449,Blk 44,1.28666552495266,103.81195378046979,Lengkok Bahru,BUKIT MERAH
310,310,10451,Opp Blk 71,1.28762380319765,103.81725596396821,Redhill Rd,BUKIT MERAH
311,311,10459,Blk 72,1.28754723360397,103.81639920301683,Redhill Rd,BUKIT MERAH
312,312,10461,Aft Margaret Dr,1.29680597432594,103.81169140516062,Kay Siang Rd,TANGLIN
313,313,10469,Bef Margaret Dr,1.29668400003303,103.81216918970024,Kay Siang Rd,QUEENSTOWN
314,314,10471,Bef Tanglin Rd,1.29679993078344,103.81468220659576,Kay Siang Rd,TANGLIN
315,315,10479,Aft Tanglin Rd,1.29668100002552,103.81547381025996,Kay Siang Rd,QUEENSTOWN
316,316,10481,Opp Blk 73,1.2878419548476698,103.81797160113337,Redhill Cl,BUKIT MERAH
317,317,10489,Blk 73,1.28811638897142,103.81778388900163,Redhill Cl,BUKIT MERAH
318,318,10499,KAMPONG BAHRU TER,1.27585400417691,103.83401000002085,Spooner Rd,BUKIT MERAH
319,319,10501,Blk 104,1.2810584535542902,103.82528065411316,Jln Bt Merah,BUKIT MERAH
320,320,10519,Blk 4,1.29172303079906,103.82610949356564,Delta Rd,BUKIT MERAH
321,321,10599,Opp Blk 36,1.28883435010664,103.80924997344988,Jln Rumah Tinggi,BUKIT MERAH
322,322,10651,Blk 161,1.28329993019059,103.81547665017669,Bt Merah Ctrl,BUKIT MERAH
323,323,10659,Blk 1003,1.28362333298689,103.81472833301792,Bt Merah Ctrl,BUKIT MERAH
324,324,11009,Ghim Moh Ter,1.3110673548964,103.78932237623975,Ghim Moh Rd,QUEENSTOWN
325,325,11019,Pk Hotel Alexandra,1.28679632523156,103.80565677295324,Jln Bt Merah,BUKIT MERAH
326,326,11021,Aft Queenstown NPC HQ,1.28941805603102,103.80228694398485,Queensway,QUEENSTOWN
327,327,11029,Blk 166,1.2901347220141899,103.80202111098816,Queensway,QUEENSTOWN
328,328,11031,Opp Queen's Cl,1.29119666696879,103.80045500000118,Queensway,QUEENSTOWN
329,329,11039,Blk 19,1.29245762862665,103.79998683928974,Queensway,QUEENSTOWN
330,330,11041,Aft C'wealth Dr,1.29624499998226,103.79952333299494,Queensway,QUEENSTOWN
331,331,11049,Opp Blessed Sacrament Ch,1.2954609366563,103.79952549937242,Queensway,QUEENSTOWN
332,332,11051,Opp Queenstown Polyclinic,1.2987216670390902,103.80029797554809,Queensway,QUEENSTOWN
333,333,11059,Queenstown Polyclinic,1.29882892782979,103.80097389222824,Queensway,QUEENSTOWN
334,334,11061,Opp Queensway Sec Sch,1.30265777802206,103.80118694402536,Queensway,QUEENSTOWN
335,335,11069,Queensway Sec Sch,1.30236853162324,103.80161762237655,Queensway,QUEENSTOWN
336,336,11071,Blk 97,1.30621305601609,103.80170944396956,Queensway,QUEENSTOWN
337,337,11079,Opp Blk 95,1.3054413890029999,103.8018525000066,Queensway,QUEENSTOWN
338,338,11081,Viz Holland,1.30851972202313,103.80258027799627,Queensway,TANGLIN
339,339,11089,Opp Holland Hill Lodge,1.3094613549269298,103.8033408735464,Queensway,BUKIT TIMAH
340,340,11091,Tulip Gdn,1.31219444050072,103.80367378215985,Farrer Rd,TANGLIN
341,341,11099,Opp Tulip Gdn,1.31305333300118,103.80437666697586,Farrer Rd,BUKIT TIMAH
342,342,11101,Farrer Rd Mkt,1.3161497108038502,103.80596012189226,Farrer Rd,BUKIT TIMAH
343,343,11109,Spanish Village,1.31552472199926,103.80574305602846,Farrer Rd,TANGLIN
344,344,11111,Farrer Rd Stn Exit B,1.31780157259006,103.80771866952543,Farrer Rd,BUKIT TIMAH
345,345,11119,Farrer Rd Stn Exit A,1.3174783349091201,103.80785606728588,Farrer Rd,TANGLIN
346,346,11131,Queens Condo,1.2928849988828999,103.80706694417341,C'wealth Ave,QUEENSTOWN
347,347,11139,Blk 53A CP,1.2931986108138,103.80744694841283,C'wealth Ave,QUEENSTOWN
348,348,11141,Queenstown Stn Exit A/D,1.29463705145492,103.80582510668431,C'wealth Ave,QUEENSTOWN
349,349,11149,Queenstown Stn Exit B/C,1.29506407111991,103.80596280094791,C'wealth Ave,QUEENSTOWN
350,350,11151,Blk 42,1.29863585845076,103.80247592925552,C'wealth Ave,QUEENSTOWN
351,351,11159,Aft Ch Of Our Saviour,1.2980044081638602,103.8036265685558,C'wealth Ave,QUEENSTOWN
352,352,11161,C'Wealth Stn Exit A/D,1.3021330559826299,103.79839083302141,C'wealth Ave,QUEENSTOWN
353,353,11169,C'Wealth Stn Exit B/C,1.3027050000182299,103.79838166697327,C'wealth Ave,QUEENSTOWN
354,354,11171,Opp Blk 7B,1.30535666699303,103.79479722196949,C'wealth Ave,QUEENSTOWN
355,355,11179,Blk 8,1.3062752139568201,103.79427940117534,C'wealth Ave,QUEENSTOWN
356,356,11181,Opp Blk 43,1.30722333300814,103.79227638896938,C'wealth Ave,QUEENSTOWN
357,357,11189,Blk 43,1.30740138898924,103.79254222202354,C'wealth Ave,QUEENSTOWN
358,358,11191,Buona Vista Stn,1.3080164081509098,103.7883731546267,C'wealth Ave West,QUEENSTOWN
359,359,11199,Blk 15,1.3083797073544399,103.78843145303215,C'wealth Ave West,QUEENSTOWN
360,360,11201,CSC Dempsey Clubhse,1.30692642897557,103.8118645357743,Holland Rd,TANGLIN
361,361,11209,Opp Peirce Rd,1.30817280849852,103.81038349817638,Holland Rd,TANGLIN
362,362,11211,Aft Peirce Rd,1.3083877988511299,103.80939522851013,Holland Rd,TANGLIN
363,363,11219,Great Eastern Mansions,1.30988506093033,103.80716407830104,Holland Rd,TANGLIN
364,364,11221,Lien Twrs,1.3100222532235801,103.80544413357042,Holland Rd,TANGLIN
365,365,11229,Les Jardins De Holland,1.31060065879064,103.80522542227165,Holland Rd,TANGLIN
366,366,11231,Aft Estoril Mansions,1.31115316310297,103.80119919777994,Holland Rd,BUKIT TIMAH
367,367,11239,Fairlodge,1.31152857401616,103.80165517330279,Holland Rd,BUKIT TIMAH
368,368,11259,Opp Blk 21,1.31119887945564,103.79274002213415,Holland Dr,QUEENSTOWN
369,369,11261,Holland Village,1.31223168432152,103.79444621838488,Holland Rd,QUEENSTOWN
370,370,11269,Opp Holland Village,1.31256112590195,103.79453796697418,Holland Rd,BUKIT TIMAH
371,371,11271,Aft East Sussex Lane,1.3147344439829398,103.79008416699844,Holland Rd,BUKIT TIMAH
372,372,11279,Aft Coronation Rd West,1.3146687888697801,103.79069259768109,Holland Rd,BUKIT TIMAH
373,373,11281,Aft Tan Boon Chong Ave,1.31622694399746,103.78852194399073,Holland Rd,BUKIT TIMAH
374,374,11289,Opp Tan Boon Chong Ave,1.31618891387774,103.78904342517946,Holland Rd,BUKIT TIMAH
375,375,11291,Cold Storage Jelita,1.31792777802094,103.78592333300938,Holland Rd,BUKIT TIMAH
376,376,11299,Opp Cold Storage Jelita,1.3182697560316499,103.78558843680227,Holland Rd,BUKIT TIMAH
377,377,11301,Hse No. 578,1.31803972093441,103.78790067716272,Sixth Ave,BUKIT TIMAH
378,378,11309,Hse No. 589,1.31862443850443,103.78842993526158,Sixth Ave,BUKIT TIMAH
379,379,11311,Hse No. 532,1.3198963889883601,103.78918694402277,Sixth Ave,BUKIT TIMAH
380,380,11319,Opp Hse No. 516,1.3203063798654,103.78959970624805,Sixth Ave,BUKIT TIMAH
381,381,11321,Opp Regent Villa,1.32123138902898,103.79010361098513,Sixth Ave,BUKIT TIMAH
382,382,11329,Regent Villa,1.3223613968505301,103.79098094008378,Sixth Ave,BUKIT TIMAH
383,383,11331,Opp Dynasty Gdn II,1.3232091882736101,103.79144668575621,Sixth Ave,BUKIT TIMAH
384,384,11339,Dynasty Lodge,1.32398638897489,103.79204722198944,Sixth Ave,BUKIT TIMAH
385,385,11341,Garlick Ville,1.32551506183496,103.79282790894258,Sixth Ave,BUKIT TIMAH
386,386,11349,Opp Garlick Ville,1.32566611098306,103.79307388903305,Sixth Ave,BUKIT TIMAH
387,387,11351,Blk 13,1.30934571218561,103.78945112775229,Ghim Moh Rd,QUEENSTOWN
388,388,11359,Opp Blk 13,1.30931022636473,103.78968608347117,Ghim Moh Rd,QUEENSTOWN
389,389,11361,Buona Vista Stn Exit C,1.30649698638726,103.79058123542394,Nth Buona Vista Rd,QUEENSTOWN
390,390,11369,Buona Vista Stn Exit D,1.3063259638605,103.79084827741468,Nth Buona Vista Rd,QUEENSTOWN
391,391,11379,Buona Vista Ter,1.30917002463976,103.79236323128613,Nth Buona Vista Rd,QUEENSTOWN
392,392,11381,Blk 10A,1.30841137865065,103.79328294102336,Holland Dr,QUEENSTOWN
393,393,11389,Blk 46,1.30906501014268,103.79293216878071,Holland Dr,QUEENSTOWN
394,394,11401,Holland V Stn/Blk12,1.30906722197973,103.79507444402135,Holland Ave,QUEENSTOWN
395,395,11409,Blk 9,1.3076441670056,103.7943258330196,Holland Ave,QUEENSTOWN
396,396,11419,Holland V Stn Exit A,1.3110298137808503,103.79604399202722,Holland Ave,BUKIT TIMAH
397,397,11429,Opp Blk 115B,1.30454000002017,103.7983633329984,C'wealth Dr,QUEENSTOWN
398,398,11439,Blk 92,1.3060647219841202,103.80029777801457,C'wealth Dr,QUEENSTOWN
399,399,11441,Blk 58,1.2978041669757299,103.79754055603178,C'wealth Dr,QUEENSTOWN
400,400,11449,Blk 37B,1.2984052780184199,103.79760333302292,C'wealth Dr,QUEENSTOWN
401,401,11451,Blk 72,1.3003497220046798,103.79707277801478,C'wealth Dr,QUEENSTOWN
402,402,11459,Blk 50,1.30097055597804,103.7968519439962,C'wealth Dr,QUEENSTOWN
403,403,11469,Queensway Sec Sch,1.3011350339242098,103.80188584326885,Margaret Dr,QUEENSTOWN
404,404,11471,Opp The Fisherman Ch,1.2995189259566298,103.80315156606571,Margaret Dr,QUEENSTOWN
405,405,11479,The Fisherman Ch,1.29938075130292,103.80371985837914,Margaret Dr,QUEENSTOWN
406,406,11481,Queenstown Lib,1.2981151892262501,103.8060054035445,Margaret Dr,QUEENSTOWN
407,407,11489,Opp Queenstown Lib,1.29845351507922,103.80499720571189,Margaret Dr,QUEENSTOWN
408,408,11491,Opp Queenstown Pr Sch,1.29710202847016,103.80763649940029,Margaret Dr,QUEENSTOWN
409,409,11499,Queenstown Pr Sch,1.29685053610951,103.8078866333446,Margaret Dr,QUEENSTOWN
410,410,11511,Alexandra Hosp,1.2859468736223,103.80251884462385,Alexandra Rd,BUKIT MERAH
411,411,11519,Opp Queensway Shop Ctr,1.2866574223126102,103.80334129425304,Alexandra Rd,QUEENSTOWN
412,412,11521,Anchorpoint,1.2885710102662,103.80543003047168,Alexandra Rd,QUEENSTOWN
413,413,11529,Bef IKEA Ind Bldg,1.28903120647732,103.80609093052841,Alexandra Rd,BUKIT MERAH
414,414,11531,Opp Lea Hin Hardware Fty,1.29108833302538,103.80753083302794,Alexandra Rd,BUKIT MERAH
415,415,11539,Lea Hin Hardware Fty,1.29117049549107,103.80786180498693,Alexandra Rd,BUKIT MERAH
416,416,11541,Opp Queens,1.29235984013148,103.805785001398,Stirling Rd,QUEENSTOWN
417,417,11551,Tiong Ghee Tp,1.29126703051517,103.80409598352459,Stirling Rd,QUEENSTOWN
418,418,11561,Blk 166,1.2910739604521202,103.80247592924285,Stirling Rd,QUEENSTOWN
419,419,11579,Blk 158,1.2925648905694198,103.80303321252235,Mei Ling St,QUEENSTOWN
420,420,11589,Blk 157,1.292991881006,103.80400524995771,Mei Ling St,QUEENSTOWN
421,421,11599,Blk 153,1.29420805600708,103.80314888900557,Mei Ling St,QUEENSTOWN
422,422,11609,Blk 163,1.29188972202709,103.80212194401808,Mei Chin Rd,QUEENSTOWN
423,423,12021,Bef Moonbeam Wk,1.31907638897016,103.78243055601492,Holland Rd,BUKIT TIMAH
424,424,12029,Opp Moonbeam Wk,1.31958369390988,103.7824392109149,Holland Rd,BUKIT TIMAH
425,425,12031,Pandan Valley Condo,1.3208008510991,103.77962855521722,Ulu Pandan Rd,BUKIT TIMAH
426,426,12039,Opp Pandan Valley Condo,1.3210452618344701,103.78018998386835,Ulu Pandan Rd,BUKIT TIMAH
427,427,12041,Aft Pandan Valley,1.32049172685895,103.77653442120544,Ulu Pandan Rd,BUKIT TIMAH
428,428,12049,Opp Pandan Valley,1.3209113197183702,103.776558889914,Ulu Pandan Rd,BUKIT TIMAH
429,429,12051,Pine Gr Condo,1.3204289505948998,103.77506131054079,Ulu Pandan Rd,BUKIT TIMAH
430,430,12059,Opp Pine Gr Condo,1.3207273109777802,103.77515897833835,Ulu Pandan Rd,BUKIT TIMAH
431,431,12061,Blk 109,1.32178500189496,103.7708733985914,Clementi Rd,CLEMENTI
432,432,12069,Opp Blk 109A,1.321433056,103.77104190000001,Clementi Rd,BUKIT TIMAH
433,433,12071,Blk 116,1.32402249998323,103.77219388896604,Clementi Rd,CLEMENTI
434,434,12079,Opp Blk 116,1.3238318757518701,103.7726309437574,Clementi Rd,BUKIT TIMAH
435,435,12081,Maju Camp,1.326468056,103.77543,Clementi Rd,CLEMENTI
436,436,12089,Opp Maju Camp,1.326261111,103.7757089,Clementi Rd,BUKIT TIMAH
437,437,12091,SIM HQ,1.3291831548675601,103.77714711668541,Clementi Rd,BUKIT TIMAH
438,438,12099,Opp SIM HQ,1.327838056,103.77670359999999,Clementi Rd,BUKIT TIMAH
439,439,12101,Ngee Ann Poly,1.33243896358504,103.77768506316728,Clementi Rd,BUKIT TIMAH
440,440,12109,Opp Ngee Ann Poly,1.330819444,103.77800859999999,Clementi Rd,BUKIT TIMAH
441,441,12111,Bef Clementi Rd,1.3191179107648998,103.77222980786665,Ulu Pandan Rd,BUKIT TIMAH
442,442,12119,Police KINS Trg Camp,1.3196459819278898,103.77279266281437,Ulu Pandan Rd,BUKIT TIMAH
443,443,12121,Blk 7,1.3116483330181399,103.78715166703189,Ghim Moh Rd,QUEENSTOWN
444,444,12129,Blk 3,1.3118211109686202,103.78732611099164,Ghim Moh Rd,QUEENSTOWN
445,445,12131,Aft Grove Ave,1.3141594439742,103.785061666981,Mt Sinai Rd,BUKIT TIMAH
446,446,12139,Aft Mt Sinai Lane,1.3145318593328899,103.78504157068623,Mt Sinai Rd,BUKIT TIMAH
447,447,12141,Opp Henry Pk,1.31574389841394,103.78239154819084,Mt Sinai Rd,BUKIT TIMAH
448,448,12149,Henry Pk,1.31576900455367,103.78266099158459,Mt Sinai Rd,BUKIT TIMAH
449,449,12151,Bef Moonbeam Terr,1.31865064467378,103.78127574919664,Moonbeam Walk,BUKIT TIMAH
450,450,12169,Pandan Valley,1.3191654924036498,103.77724170687915,Pandan Valley,BUKIT TIMAH
451,451,12179,Montview,1.31679504687757,103.77699494361259,Mt Sinai Rise,BUKIT TIMAH
452,452,12189,Bef Mt Sinai Dr,1.3164269368014099,103.78022402243117,Mt Sinai Rise,BUKIT TIMAH
453,453,12199,Opp Village Twr,1.3154799890134299,103.77820622498257,Mt Sinai Rise,BUKIT TIMAH
454,454,12201,Logishub @ Clementi,1.32670826856501,103.76399509585458,Clementi Ave 6,CLEMENTI
455,455,12209,Opp Logishub @ Clementi,1.32653202760922,103.7642996822057,Clementi Ave 6,CLEMENTI
456,456,12211,Bef Mt Sinai Wk,1.3172133609546202,103.7807071208858,Mt Sinai Dr,BUKIT TIMAH
457,457,13011,Opp S'pore Botanic Gdns,1.30634849184404,103.81983822614548,Napier Rd,TANGLIN
458,458,13019,S'pore Botanic Gdns,1.3067380217198001,103.82013079894884,Napier Rd,TANGLIN
459,459,13021,Aft Min Of Foreign Affairs,1.3063397299680501,103.81430670816292,Holland Rd,TANGLIN
460,460,13029,Bef Tyersall Ave,1.3067178328236102,103.81451858802059,Holland Rd,TANGLIN
461,461,13031,Opp Chatsworth Rd,1.29912972200223,103.81707388901162,Tanglin Rd,TANGLIN
462,462,13039,Bef Chatsworth Rd,1.29981572699945,103.81744265557978,Tanglin Rd,TANGLIN
463,463,13041,Aft Rochalie Dr,1.30242834318416,103.81967634723284,Tanglin Rd,TANGLIN
464,464,13049,Bef Rochalie Dr,1.3026167132146298,103.82045069624506,Tanglin Rd,TANGLIN
465,465,13051,Opp Valley Pt,1.2933430590635602,103.82636562090549,River Valley Rd,TANGLIN
466,466,13059,Valley Pt,1.29328273601932,103.82663492676832,River Valley Rd,TANGLIN
467,467,13062,STELLAR RV,1.2947667439943502,103.82853268161284,River Valley Rd,TANGLIN
468,468,13063,RV SUITES,1.2953469283682801,103.82964309110659,River Valley Rd,TANGLIN
469,469,13069,RV RESIDENCES,1.29488000002792,103.82880805602646,River Valley Rd,TANGLIN
470,470,13071,Riva Lodge,1.29636199316259,103.8322512944371,River Valley Rd,RIVER VALLEY
471,471,13079,The Cosmopolitan,1.2961221327914099,103.83229211134126,River Valley Rd,SINGAPORE RIVER
472,472,13081,St. Thomas Wk,1.2959113890106002,103.83624277798825,River Valley Rd,RIVER VALLEY
473,473,13089,Opp St. Thomas Wk,1.2957511109680402,103.83604111103381,River Valley Rd,RIVER VALLEY
474,474,13091,AFT KIM YAM RD,1.2959313890049098,103.83937805601916,River Valley Rd,RIVER VALLEY
475,475,13099,BEF KIM YAM RD,1.29578024244395,103.839612720812,River Valley Rd,RIVER VALLEY
476,476,13101,Opp Mohd Sultan Rd,1.29414162678811,103.84231209757696,River Valley Rd,RIVER VALLEY
477,477,13109,UE Sq/Bef Mohd Sultan Rd,1.2935094439848798,103.8427241670272,River Valley Rd,MUSEUM
478,478,13119,Opp Great World City,1.29362677394379,103.83283853530905,Kim Seng Rd,SINGAPORE RIVER
479,479,13121,Opp Great World City,1.29409221679274,103.83083776407949,Zion Rd,SINGAPORE RIVER
480,480,13139,The Trillium,1.2950426189642,103.83205533028764,Kim Seng Rd,SINGAPORE RIVER
481,481,13141,Aft Zion Full Gospel Ch,1.29763682834545,103.82997986347915,Hoot Kiam Rd,TANGLIN
482,482,13159,Bef Zion Full Gospel Ch,1.29796011528522,103.83053183555204,Irwell Bank Rd,RIVER VALLEY
483,483,13169,Grange 80 Condo,1.29910305180416,103.82839289158527,Grange Rd,RIVER VALLEY
484,484,13171,Gramercy Pk,1.2990680912033898,103.82650703485064,Grange Rd,TANGLIN
485,485,13179,Cliveden At Grange,1.29925749997453,103.82665250000116,Grange Rd,RIVER VALLEY
486,486,13181,Aft One Tree Hill,1.30023223661153,103.82403473005562,Grange Rd,TANGLIN
487,487,13189,Bef One Tree Hill,1.30038166697497,103.82414749997378,Grange Rd,RIVER VALLEY
488,488,13191,Bef Orchard Blvd,1.302461,103.8297819,Paterson Rd,RIVER VALLEY
489,489,13199,Aft Orchard Blvd,1.302127,103.829875,Paterson Rd,RIVER VALLEY
490,490,13201,British High Comm,1.30453622259471,103.82209559895128,Tanglin Rd,TANGLIN
491,491,13209,Opp British High Comm,1.3040310710651002,103.82205605505207,Tanglin Rd,TANGLIN
492,492,13211,Aft Unity St,1.29241699362559,103.84109599006901,Mohd Sultan Rd,SINGAPORE RIVER
493,493,14009,HarbourFront Int,1.26703502614245,103.81901469907407,Seah Im Rd,BUKIT MERAH
494,494,14011,Bef Mt Faber Lodge,1.2679544440160602,103.8255261109799,Kg Bahru Rd,BUKIT MERAH
495,495,14019,Opp Mt Faber Lodge,1.2684889249437,103.82571717446542,Kg Bahru Rd,BUKIT MERAH
496,496,14021,The Pearl @ Mt Faber,1.27132972198996,103.82478361101728,Lower Delta Rd,BUKIT MERAH
497,497,14029,Blk 105,1.27247333301883,103.82418777803015,Lower Delta Rd,BUKIT MERAH
498,498,14031,St. Theresa's Convent,1.27624277802151,103.82306027800863,Lower Delta Rd,BUKIT MERAH
499,499,14039,Opp St. Theresa's Convent,1.27663637861466,103.82345826768822,Lower Delta Rd,BUKIT MERAH
500,500,14041,Blk 54,1.2732727805917,103.81247079301698,Henderson Rd,BUKIT MERAH
501,501,14049,Opp Blk 55,1.2732416675533702,103.81304231999674,Henderson Rd,BUKIT MERAH
502,502,14051,Aft Telok Blangah Hts,1.2758150000036699,103.81507555599188,Henderson Rd,BUKIT MERAH
